EXPECEDU_BACHELORS,Growth_str_agree,Growth_agree,Growth_disagree,LANG_of_test,Grade_9,Grade_10,Female,CNTSTUID,BELONG,BULLIED,ESCS,FAMSUP
0.0,0.0,0,0.0,1.0,0,0,0.0,84005055,-0.776,0.1107,-0.6391,-1.151
0.0,0.0,1,0.0,0.0,0,1,0.0,84005056,0.0097,0.1924,-3.5852,1.1635
,0.0,0,1.0,1.0,0,0,1.0,84005057,-0.4342,-1.228,1.0896,1.8209
1.0,0.0,0,1.0,1.0,1,0,1.0,84005058,-0.3128,-1.228,0.5245,0.6079
,0.0,0,0.0,1.0,1,0,0.0,84005060,,,0.6396,
,0.0,1,0.0,1.0,0,1,1.0,84005061,0.2442,0.7227,1.1877,-0.724
1.0,0.0,0,1.0,0.0,0,1,0.0,84005063,-0.338,-0.391,1.3979,1.6309
,1.0,0,0.0,1.0,0,1,0.0,84005067,1.1471,-1.228,0.5642,1.7504
1.0,0.0,0,0.0,1.0,0,1,0.0,84005071,-0.3485,-1.228,1.0427,0.0556
,1.0,0,0.0,1.0,0,1,0.0,84005075,-1.1069,1.1235,-1.3665,0.4083
0.0,0.0,1,0.0,0.0,1,0,0.0,84005076,-1.1289,-1.228,0.562,-0.0448
0.0,0.0,0,1.0,1.0,0,1,1.0,84005077,-0.7107,-1.228,0.3048,-0.2005
1.0,0.0,0,0.0,1.0,0,1,1.0,84005079,-1.0231,1.1599,0.625,-0.4305
,0.0,0,1.0,0.0,0,0,1.0,84005080,-1.1623,0.2121,0.9177,
0.0,0.0,1,0.0,0.0,0,1,0.0,84005081,-0.2482,0.8626,-0.3563,0.1457
1.0,0.0,0,1.0,1.0,0,0,1.0,84005082,-0.6137,0.2988,1.6564,0.0906
,0.0,0,0.0,1.0,1,0,0.0,84005083,,,-0.2599,
,,0,,0.0,0,1,0.0,84005084,,,,
1.0,0.0,1,0.0,1.0,0,1,1.0,84005085,-2.8586,1.6433,-1.132,-0.3918
0.0,0.0,0,0.0,1.0,0,1,0.0,84005086,-0.8808,1.0752,0.6412,0.6849
1.0,0.0,0,1.0,0.0,0,0,1.0,84005087,-0.9407,0.6506,-1.0276,0.9364
0.0,0.0,0,1.0,1.0,0,1,0.0,84005088,-0.3261,-1.228,-0.1803,-0.1363
1.0,0.0,0,0.0,0.0,0,1,1.0,84005089,-0.338,-1.228,-2.8166,-0.4112
1.0,0.0,0,1.0,1.0,0,1,0.0,84005090,-1.2133,0.7663,0.7188,-1.2316
,0.0,0,0.0,0.0,0,1,1.0,84005091,-1.0375,-0.1325,0.1851,1.6011
,1.0,0,0.0,1.0,0,1,0.0,84005094,-2.8168,1.713,0.883,-1.0784
0.0,0.0,0,0.0,1.0,0,1,0.0,84005098,-1.0968,-1.228,0.6528,0.5703
,0.0,1,0.0,1.0,0,0,0.0,84005101,0.0422,0.8171,-1.6931,0.2373
0.0,0.0,0,1.0,1.0,0,1,0.0,84005102,-0.338,-1.228,0.8428,0.1622
,1.0,0,0.0,1.0,0,0,0.0,84005104,-0.3485,0.2289,1.1999,-0.5714
,0.0,0,1.0,1.0,0,1,1.0,84005107,-0.3128,-1.228,-0.4526,-0.3752
0.0,0.0,0,1.0,1.0,0,1,0.0,84005109,-0.7388,-0.1325,-0.3483,-0.7327
,0.0,0,0.0,,0,1,0.0,84005110,,,,
1.0,0.0,0,0.0,1.0,1,0,0.0,84005111,2.7308,2.0306,1.6744,1.6765
1.0,0.0,0,1.0,0.0,0,1,0.0,84005114,-0.3485,-1.228,0.7004,-0.4943
,0.0,1,0.0,1.0,0,1,0.0,84005115,-0.3397,-1.228,-0.0394,-0.7451
0.0,0.0,0,1.0,0.0,1,0,0.0,84005116,0.3142,-1.228,-1.1436,1.6112
0.0,0.0,0,1.0,1.0,0,1,1.0,84005117,-1.1289,0.5504,-0.459,0.2135
,0.0,0,0.0,1.0,0,1,0.0,84005118,,,0.0855,
,,0,,,0,1,0.0,84005119,,,,
1.0,0.0,0,1.0,1.0,0,1,1.0,84005121,-0.3397,-1.228,-1.1058,0.0282
,,0,,,0,1,1.0,84005122,,,,
0.0,0.0,0,1.0,1.0,0,1,1.0,84005123,-0.8912,1.2807,0.1739,0.378
1.0,0.0,0,1.0,1.0,0,1,0.0,84005125,-0.8792,0.8231,0.1183,-1.2177
0.0,0.0,1,0.0,1.0,0,1,1.0,84005126,-0.3128,-1.228,-0.7576,0.4609
,0.0,0,1.0,1.0,0,1,0.0,84005129,-0.3485,-0.1325,0.3972,0.2784
,0.0,0,1.0,1.0,0,1,0.0,84005132,-0.6224,1.3517,0.6427,-1.5714
1.0,0.0,0,1.0,1.0,0,1,1.0,84005133,-1.1472,-1.228,-0.1383,-1.5381
1.0,0.0,0,1.0,1.0,0,1,1.0,84005134,-0.2482,-1.228,0.776,0.6793
,,0,,,0,1,0.0,84005135,,,,
1.0,0.0,0,1.0,1.0,0,1,1.0,84005137,-0.3261,-1.228,0.8546,-0.7257
,0.0,0,0.0,1.0,0,1,1.0,84005140,-0.3128,-1.228,0.3753,1.0774
0.0,0.0,0,0.0,1.0,0,0,1.0,84005141,0.7289,-0.1325,0.4492,0.6234
0.0,0.0,1,0.0,1.0,0,1,0.0,84005143,-1.0447,-1.228,0.8024,0.8311
1.0,0.0,0,0.0,1.0,0,1,1.0,84005145,-0.3128,-1.228,0.6618,0.7416
1.0,0.0,0,1.0,1.0,1,0,1.0,84005148,-1.042,2.0478,0.6401,-0.867
0.0,0.0,1,0.0,0.0,0,1,0.0,84005150,-0.4425,-1.228,-1.1097,1.4425
,0.0,1,0.0,1.0,0,1,0.0,84005159,-0.3128,1.4111,1.3851,0.2206
0.0,1.0,0,0.0,1.0,0,0,1.0,84005160,-3.2564,2.0961,-0.2704,-1.1568
1.0,0.0,0,0.0,1.0,1,0,0.0,84005161,-0.9555,0.6364,0.428,-0.0027
1.0,0.0,0,1.0,1.0,0,1,0.0,84005162,0.8273,-1.228,0.7828,1.6211
,1.0,0,0.0,1.0,0,1,1.0,84005164,-1.0007,1.7999,-1.1375,1.6227
0.0,0.0,0,0.0,1.0,1,0,1.0,84005166,0.5353,2.4934,-1.309,-1.1591
1.0,0.0,0,1.0,1.0,0,1,0.0,84005169,0.0311,0.76,0.6312,-0.5215
1.0,0.0,0,1.0,0.0,0,1,0.0,84005172,-0.0145,-1.228,-0.9275,1.5622
,0.0,0,0.0,,1,0,0.0,84005173,,,,
1.0,0.0,1,0.0,1.0,0,1,1.0,84005174,0.6428,-1.228,0.395,-0.6419
,0.0,0,0.0,1.0,0,1,1.0,84005175,-1.1343,0.9271,1.4065,0.3619
1.0,0.0,0,1.0,1.0,0,0,1.0,84005176,-1.1147,0.2988,-0.1299,-0.28
0.0,0.0,0,1.0,1.0,0,1,0.0,84005178,-0.338,-1.228,0.8706,1.5711
,0.0,0,1.0,1.0,0,1,0.0,84005179,-0.3261,0.5504,1.6971,-0.9781
,0.0,0,0.0,0.0,0,1,1.0,84005180,-0.3128,-1.228,-0.555,-0.0374
1.0,0.0,0,1.0,1.0,0,1,1.0,84005182,0.0223,-1.228,0.4172,0.1121
0.0,0.0,1,0.0,0.0,0,1,0.0,84005183,-0.471,-1.228,,-0.6712
1.0,0.0,0,1.0,0.0,0,1,0.0,84005184,-0.3261,-1.228,-0.5841,-2.9051
,0.0,0,0.0,1.0,0,1,1.0,84005185,,,-0.2878,
,0.0,0,1.0,1.0,0,1,1.0,84005186,-1.0406,1.8882,1.2314,0.1238
0.0,0.0,0,1.0,0.0,0,0,1.0,84005187,-1.3367,0.4829,-0.4391,-1.4098
1.0,0.0,0,0.0,0.0,1,0,0.0,84005190,-0.5235,-1.228,-0.9557,1.7309
,,0,,,0,1,0.0,84005191,,,,
,1.0,0,0.0,1.0,0,0,1.0,84005194,-0.595,0.6364,-0.8015,1.501
1.0,0.0,0,1.0,1.0,0,1,0.0,84005195,0.2315,0.8171,1.4172,0.2817
0.0,0.0,0,1.0,1.0,0,1,0.0,84005196,0.0422,-0.267,0.6131,-0.2477
0.0,0.0,1,0.0,1.0,0,1,1.0,84005198,-0.7773,0.2988,-1.3022,-0.4523
0.0,0.0,0,1.0,1.0,0,1,1.0,84005199,-0.338,-0.267,0.8568,-0.6861
0.0,0.0,0,1.0,1.0,1,0,1.0,84005201,-0.6556,1.6852,-0.6983,1.7888
,0.0,0,1.0,0.0,0,1,1.0,84005202,0.7639,-1.228,-0.7152,0.7991
,0.0,0,1.0,0.0,0,1,0.0,84005204,-0.4839,1.0917,-0.281,-0.1112
,0.0,0,0.0,1.0,0,1,0.0,84005205,-2.8168,1.7805,-1.3326,1.6699
,0.0,0,0.0,1.0,0,1,1.0,84005208,-0.4814,-1.228,0.4649,0.0927
0.0,0.0,0,1.0,0.0,0,1,0.0,84005209,0.5159,-1.228,-0.5086,1.596
,0.0,1,0.0,0.0,0,1,1.0,84005213,-1.0798,0.8337,-1.8629,0.6291
0.0,0.0,0,0.0,1.0,0,1,0.0,84005215,-0.3128,-1.228,0.7633,-0.8671
,0.0,0,1.0,1.0,0,1,1.0,84005217,-0.1965,1.1304,0.8984,1.8602
1.0,0.0,1,0.0,1.0,0,1,1.0,84005219,0.3216,0.845,-0.7861,-0.0088
,0.0,1,0.0,1.0,1,0,1.0,84005221,0.8759,0.2289,-1.3902,-1.3663
0.0,0.0,0,0.0,1.0,0,1,0.0,84005222,0.7639,-0.5168,-0.7536,0.3198
1.0,0.0,0,1.0,1.0,0,1,0.0,84005223,-0.3485,0.2183,0.8084,-0.4577
1.0,0.0,0,0.0,0.0,0,1,1.0,84005224,0.6428,-1.228,0.8855,-0.1748
1.0,0.0,0,1.0,0.0,0,1,1.0,84005225,-0.3261,0.1361,-0.9135,0.8941
,0.0,0,0.0,1.0,0,1,0.0,84005227,,,0.7766,
,0.0,0,1.0,1.0,0,0,1.0,84005228,-0.9555,-1.228,1.9492,
0.0,0.0,1,0.0,1.0,0,0,0.0,84005229,0.6338,0.2121,-0.6916,0.0202
,0.0,0,0.0,0.0,1,0,0.0,84005231,,,-0.6334,
1.0,0.0,0,1.0,1.0,0,0,1.0,84005234,-0.3485,-1.228,1.3137,0.8359
0.0,0.0,0,0.0,1.0,0,1,0.0,84005235,0.5119,-0.1325,-0.0765,-0.1073
,0.0,1,0.0,1.0,0,1,1.0,84005237,-0.4839,0.1361,-1.0273,0.4628
0.0,0.0,1,0.0,1.0,0,1,0.0,84005238,-0.6208,-1.228,1.1314,1.6539
1.0,0.0,1,0.0,1.0,0,0,1.0,84005241,-0.2482,-1.228,1.2508,0.9955
,0.0,0,1.0,1.0,0,1,1.0,84005242,-0.47,1.0709,-0.9388,-2.951
1.0,0.0,0,0.0,1.0,0,1,0.0,84005243,2.7308,-0.1325,1.2894,0.3735
1.0,0.0,0,0.0,0.0,0,1,1.0,84005244,0.2315,-1.228,-0.3595,-0.0917
1.0,0.0,0,1.0,1.0,0,1,1.0,84005245,-0.3397,-1.228,-1.3488,0.0905
0.0,0.0,0,0.0,1.0,0,1,1.0,84005251,-1.9032,1.4971,-1.5131,-0.8706
,0.0,0,0.0,0.0,0,1,0.0,84005252,,,0.6774,
0.0,0.0,0,1.0,1.0,0,1,1.0,84005255,-1.042,-0.267,0.1973,-2.6485
1.0,0.0,0,1.0,0.0,0,0,0.0,84005257,-0.3261,-0.267,0.5734,0.06
,,0,,,0,0,0.0,84005258,,,,
,,0,,,0,1,0.0,84005261,,,,
1.0,0.0,0,0.0,0.0,0,0,0.0,84005263,0.0422,-1.228,-0.3899,-0.722
1.0,0.0,0,1.0,1.0,0,0,1.0,84005264,0.7356,-1.228,1.0046,-0.4823
1.0,0.0,0,0.0,1.0,0,0,0.0,84005265,-0.6508,-1.228,-0.534,-0.6568
0.0,0.0,1,0.0,1.0,1,0,0.0,84005268,-1.0249,-0.267,-1.1249,-1.4343
1.0,0.0,0,1.0,1.0,0,1,1.0,84005269,-0.9979,-1.228,-1.2913,-1.1621
,0.0,0,1.0,1.0,0,1,1.0,84005275,0.7356,-1.228,1.1506,-0.3592
1.0,0.0,0,1.0,1.0,1,0,0.0,84005276,-1.1776,0.379,-0.4246,0.1804
,0.0,0,0.0,0.0,0,1,0.0,84005277,0.5159,-1.228,-0.857,0.5132
,0.0,0,1.0,1.0,0,1,0.0,84005278,0.2741,-1.228,1.6293,0.0242
1.0,0.0,1,0.0,1.0,1,0,0.0,84005280,-0.4375,-0.2016,-0.3711,-0.2792
1.0,0.0,0,1.0,1.0,0,0,1.0,84005282,-0.3485,0.9797,1.2738,-0.0999
,,0,,,0,1,0.0,84005283,,,,
0.0,0.0,0,1.0,1.0,0,1,0.0,84005285,-0.9872,-1.228,-0.874,-0.6752
,0.0,0,0.0,0.0,0,1,1.0,84005286,,,-0.0537,
,0.0,0,0.0,1.0,0,1,1.0,84005288,,,1.0012,
,,0,,,0,1,1.0,84005289,,,,
0.0,0.0,0,1.0,1.0,0,1,0.0,84005290,-0.2482,-1.228,-0.5111,-0.2928
,0.0,0,1.0,1.0,0,1,0.0,84005293,-0.3128,0.2988,1.0802,
0.0,0.0,1,0.0,1.0,0,1,1.0,84005294,-0.3128,-1.228,0.2509,-0.874
0.0,0.0,1,0.0,1.0,0,1,0.0,84005296,-0.5938,-1.228,0.3281,-0.8619
1.0,0.0,1,0.0,0.0,0,1,0.0,84005298,-0.6152,-1.228,-0.5068,1.4575
0.0,0.0,1,0.0,1.0,0,1,0.0,84005301,-0.2069,-1.228,-0.041,-0.3086
,,0,,,0,0,0.0,84005302,,,,
0.0,0.0,0,1.0,1.0,0,0,1.0,84005303,-1.2155,0.2988,-0.5229,-0.7166
1.0,0.0,0,1.0,1.0,0,1,0.0,84005304,-0.3397,-0.1325,0.4592,-0.922
,,0,,,0,1,0.0,84005307,,,,
0.0,0.0,0,1.0,1.0,0,1,0.0,84005309,-0.6376,-1.228,-1.1461,0.1612
0.0,0.0,0,1.0,1.0,0,0,0.0,84005311,-0.8572,1.5373,0.7412,-0.8631
0.0,0.0,0,0.0,1.0,0,1,0.0,84005313,-0.776,-1.228,-0.8851,1.7479
1.0,0.0,0,0.0,1.0,0,0,1.0,84005314,0.4279,-1.228,-0.0197,0.9021
,0.0,0,0.0,1.0,0,1,1.0,84005316,,,-1.3371,
,,0,,,0,1,0.0,84005323,,,,
,,0,,,0,1,1.0,84005324,,,,
0.0,0.0,1,0.0,1.0,0,1,1.0,84005325,-0.6065,-1.228,-1.4135,-0.3403
0.0,0.0,0,1.0,0.0,0,1,0.0,84005328,-0.338,-0.1325,-1.0133,-0.0317
0.0,1.0,0,0.0,1.0,0,1,0.0,84005330,0.028,-0.1879,-0.1279,-0.3672
0.0,0.0,1,0.0,1.0,0,1,0.0,84005334,0.042,-1.228,-0.771,0.7422
0.0,0.0,0,1.0,1.0,0,1,0.0,84005336,0.0925,0.7748,0.8488,-0.0803
1.0,0.0,1,0.0,1.0,0,1,0.0,84005339,0.3532,-1.228,2.1633,1.703
0.0,0.0,1,0.0,0.0,0,0,1.0,84005342,-0.4986,-1.228,-2.1605,-1.0237
0.0,0.0,0,1.0,1.0,0,0,0.0,84005343,-1.2734,-0.1325,1.5098,-0.0444
1.0,0.0,0,1.0,1.0,0,1,0.0,84005346,-0.4867,0.7071,-0.0218,0.1422
0.0,0.0,0,0.0,1.0,0,1,1.0,84005347,-0.3598,-0.1325,0.959,-0.4247
1.0,0.0,0,0.0,1.0,1,0,0.0,84005348,-0.0368,-0.1325,-0.7135,-0.4684
,0.0,0,0.0,1.0,0,1,1.0,84005349,,,0.623,
1.0,0.0,0,0.0,1.0,0,1,1.0,84005351,-1.3823,1.2818,1.5799,1.8661
,0.0,0,1.0,0.0,0,1,0.0,84005352,-1.0095,0.7118,0.627,-0.5066
,0.0,0,1.0,1.0,0,1,0.0,84005353,-0.8983,-1.0492,0.4814,-0.2519
1.0,0.0,0,1.0,1.0,0,1,1.0,84005354,-1.0987,0.5238,-0.2894,0.2835
,,0,,,0,0,0.0,84005355,,,,
0.0,0.0,1,0.0,1.0,0,0,0.0,84005357,-0.3128,-1.228,0.194,0.8457
,0.0,0,0.0,0.0,0,1,1.0,84005360,-0.4941,-1.228,-1.0776,
0.0,0.0,0,0.0,0.0,0,1,1.0,84005362,-1.0301,1.2028,-2.1181,1.9246
0.0,0.0,0,0.0,1.0,0,1,0.0,84005363,2.2967,-1.228,-0.3873,0.4103
1.0,0.0,0,0.0,1.0,0,1,1.0,84005365,0.6428,-1.228,0.965,1.5146
1.0,0.0,0,0.0,0.0,1,0,1.0,84005366,-1.1852,2.0488,-0.131,1.7266
1.0,0.0,1,0.0,1.0,0,1,1.0,84005368,0.8273,-0.267,1.3683,0.2988
1.0,0.0,1,0.0,1.0,0,1,1.0,84005369,-0.4867,-0.267,-1.1183,-0.6727
1.0,0.0,0,0.0,1.0,0,1,0.0,84005371,-0.6801,0.2988,0.2849,-0.8495
,0.0,0,1.0,1.0,0,1,0.0,84005372,-0.3261,0.1621,1.2876,0.031
,,0,,,0,1,0.0,84005375,,,,
1.0,0.0,0,1.0,1.0,0,1,1.0,84005376,-2.0443,-0.1325,0.3733,-0.5845
1.0,0.0,0,1.0,1.0,0,1,1.0,84005381,-1.1147,1.6332,0.6152,-0.5424
0.0,0.0,0,1.0,1.0,1,0,1.0,84005382,-0.1671,-1.228,-0.8639,-0.3752
,0.0,0,1.0,1.0,0,1,0.0,84005386,-0.4901,0.2988,1.2358,0.5888
0.0,0.0,1,0.0,1.0,0,1,0.0,84005387,-0.338,-1.228,-0.7871,1.0069
0.0,0.0,0,0.0,1.0,0,1,0.0,84005389,0.6065,1.5797,-0.9971,1.6689
,,0,,,0,1,1.0,84005390,,,,
,0.0,0,1.0,1.0,1,0,0.0,84005392,-0.4514,-0.267,-0.3839,
0.0,0.0,0,1.0,1.0,0,1,0.0,84005393,0.114,-1.228,0.9253,0.9986
1.0,0.0,1,0.0,1.0,0,1,0.0,84005394,-0.338,0.2652,0.2996,0.4024
1.0,0.0,0,1.0,1.0,0,0,0.0,84005397,2.7562,-1.228,-0.1107,1.7273
1.0,0.0,0,1.0,1.0,0,1,0.0,84005399,-0.3128,0.4921,0.4937,-0.1318
1.0,0.0,0,1.0,1.0,0,1,0.0,84005402,-0.338,0.2988,-0.7112,-1.1185
,,0,,,1,0,0.0,84005403,,,,
0.0,0.0,0,1.0,1.0,0,1,1.0,84005405,-1.0968,0.2538,-0.3659,-0.6763
1.0,0.0,0,1.0,1.0,0,1,0.0,84005407,-0.3128,-1.228,1.1878,-0.7082
0.0,0.0,1,0.0,1.0,0,1,1.0,84005409,-1.2501,2.1916,0.9526,0.1114
0.0,0.0,0,1.0,0.0,0,1,0.0,84005410,-0.7479,1.8301,0.4849,-0.7067
,0.0,0,1.0,1.0,0,0,1.0,84005413,-1.2185,1.4736,0.6586,-0.5321
1.0,0.0,0,0.0,0.0,0,0,0.0,84005414,-0.3261,-1.228,-0.3182,0.0162
0.0,0.0,0,1.0,1.0,0,1,0.0,84005415,-0.8792,-1.228,-0.2766,-0.8021
,0.0,0,1.0,1.0,0,1,1.0,84005416,-0.3485,-1.228,1.3717,0.4543
1.0,0.0,0,1.0,1.0,0,0,1.0,84005419,-0.3485,-0.1325,1.2902,-0.562
,,0,,,0,0,1.0,84005421,,,,
0.0,0.0,0,0.0,0.0,0,1,0.0,84005424,-0.4901,-1.228,0.3206,1.0063
0.0,0.0,0,1.0,1.0,0,1,0.0,84005425,-0.0024,-1.228,0.1116,1.6898
1.0,0.0,0,0.0,1.0,0,1,0.0,84005426,-0.0024,-0.267,-1.1721,-0.1842
1.0,0.0,1,0.0,1.0,0,0,1.0,84005429,-0.7107,-1.228,-1.1595,-0.2568
1.0,0.0,0,1.0,1.0,0,0,1.0,84005431,0.1689,-0.267,0.7524,-0.4064
1.0,0.0,0,1.0,1.0,0,0,1.0,84005432,-1.1098,0.2878,-0.4863,-0.8765
1.0,0.0,1,0.0,1.0,0,0,1.0,84005435,-0.0325,-1.228,-1.2366,-0.5618
1.0,0.0,0,1.0,1.0,0,1,0.0,84005437,0.9331,-0.1325,1.1005,0.8177
0.0,0.0,0,1.0,1.0,0,1,0.0,84005439,-0.3128,-1.228,0.2579,-0.0293
1.0,0.0,0,0.0,1.0,0,1,1.0,84005440,-0.8129,-1.228,1.5413,0.235
,0.0,0,0.0,1.0,0,1,0.0,84005441,,,-0.0509,
,,0,,1.0,0,1,0.0,84005448,-0.8709,0.2988,0.2436,
1.0,0.0,0,1.0,1.0,1,0,0.0,84005452,0.8311,-1.228,0.0833,1.6835
1.0,0.0,0,0.0,1.0,0,1,0.0,84005453,-0.1946,-1.228,-0.6304,0.2985
,0.0,0,1.0,1.0,0,1,0.0,84005456,-1.551,1.0526,1.0818,-1.5622
,0.0,1,0.0,1.0,0,0,1.0,84005458,-0.4395,-1.228,-0.8089,-0.9568
,0.0,0,1.0,1.0,0,1,1.0,84005460,-0.471,1.2907,0.6889,0.4759
,0.0,0,0.0,1.0,0,0,1.0,84005461,-1.0681,-0.267,0.5826,-1.4054
1.0,0.0,1,0.0,0.0,0,1,0.0,84005462,-0.8622,1.1968,0.2025,1.6429
0.0,0.0,1,0.0,1.0,0,1,1.0,84005464,-1.5901,1.9199,0.7779,-1.5547
0.0,0.0,0,1.0,0.0,0,1,1.0,84005465,-0.3485,0.7179,-1.6503,1.8504
,0.0,1,0.0,1.0,0,0,1.0,84005466,-0.1965,-1.228,1.3034,-0.0359
0.0,0.0,0,0.0,1.0,1,0,0.0,84005467,-0.5283,-1.228,0.3704,0.8837
,,0,,1.0,0,1,0.0,84005470,,,-0.3391,
,0.0,1,0.0,1.0,0,1,1.0,84005471,-0.4814,-1.228,-0.0326,0.2506
,0.0,0,1.0,1.0,0,1,0.0,84005474,0.8085,0.2652,1.3639,-0.3235
1.0,0.0,1,0.0,0.0,0,0,0.0,84005476,0.3379,-1.228,-1.319,1.6496
,0.0,0,0.0,1.0,0,1,0.0,84005478,2.7474,0.5381,1.1637,1.8175
,0.0,1,0.0,1.0,0,1,0.0,84005479,-0.7788,-0.1325,1.34,1.6959
,1.0,0,0.0,1.0,0,1,0.0,84005481,-1.0331,1.1181,1.0655,0.3007
,0.0,0,1.0,1.0,0,0,1.0,84005482,2.7308,-0.0584,0.8833,1.8724
0.0,0.0,1,0.0,1.0,0,1,0.0,84005483,-0.3261,-0.1879,-0.9233,-0.3307
0.0,0.0,0,1.0,1.0,1,0,0.0,84005485,0.359,0.1776,-0.5231,-0.6127
,1.0,0,0.0,1.0,0,1,0.0,84005486,-1.1312,0.2988,-0.1625,-1.1215
,0.0,0,0.0,0.0,0,1,0.0,84005487,,,0.5344,
1.0,0.0,0,1.0,1.0,0,0,1.0,84005488,-0.8709,0.2988,0.5934,0.6738
1.0,0.0,0,0.0,1.0,0,1,0.0,84005489,0.1894,1.0315,0.9715,0.83
1.0,0.0,0,1.0,1.0,0,1,0.0,84005491,-0.0397,0.5767,-1.3581,-0.8552
,0.0,0,0.0,0.0,1,0,0.0,84005494,-0.006,2.1023,0.639,-0.4956
,0.0,0,0.0,1.0,1,0,1.0,84005495,,,-1.4547,
,0.0,0,1.0,1.0,1,0,0.0,84005496,-1.8107,0.5504,-0.0117,-1.2497
0.0,0.0,0,1.0,1.0,0,1,1.0,84005498,-0.338,-0.267,0.6663,-0.7593
,0.0,0,1.0,0.0,0,0,1.0,84005500,-0.9745,-1.228,-0.5165,-0.8476
,0.0,0,0.0,1.0,0,1,0.0,84005503,-1.6244,2.0937,-0.5774,-1.7757
0.0,0.0,1,0.0,1.0,0,1,1.0,84005509,-0.8941,0.2988,-0.0184,-0.8115
0.0,0.0,1,0.0,1.0,0,1,1.0,84005511,-1.0911,1.0115,-0.3158,-0.6677
1.0,0.0,1,0.0,1.0,0,1,0.0,84005512,-1.2185,1.3473,1.0921,-0.3682
,0.0,0,0.0,,0,1,0.0,84005515,,,,
,0.0,1,0.0,0.0,1,0,0.0,84005516,-0.8753,1.5286,1.2278,
,,0,,,0,1,1.0,84005517,,,,
1.0,0.0,0,1.0,1.0,0,1,0.0,84005518,0.3519,-1.228,0.7931,-0.3855
1.0,0.0,0,0.0,1.0,0,1,0.0,84005519,2.7562,-1.228,2.6262,1.0585
0.0,0.0,1,0.0,1.0,0,1,0.0,84005520,0.1621,-1.228,0.1863,0.405
1.0,0.0,0,1.0,1.0,0,0,1.0,84005521,-0.4901,-0.1325,-0.8804,1.5796
1.0,0.0,1,0.0,1.0,0,1,1.0,84005522,-1.1112,-1.228,1.2637,0.337
,0.0,0,0.0,1.0,1,0,0.0,84005525,,,0.7107,
0.0,0.0,1,0.0,0.0,0,1,1.0,84005526,-0.3397,-1.228,-1.6251,-0.0246
,0.0,0,0.0,1.0,0,1,0.0,84005527,,,-1.3662,
,,0,,,0,1,1.0,84005530,,,,
,0.0,0,0.0,0.0,0,1,1.0,84005531,-0.5964,0.0959,-0.536,0.4372
0.0,0.0,1,0.0,1.0,0,0,0.0,84005532,-0.3397,-1.228,-1.013,-0.2104
1.0,0.0,0,1.0,1.0,1,0,1.0,84005533,0.1704,1.1306,-1.6684,0.2328
0.0,0.0,0,1.0,1.0,0,1,1.0,84005534,-1.2458,-1.228,-0.5398,-1.0538
,0.0,0,1.0,1.0,0,1,1.0,84005535,-0.4941,-0.5168,-1.6109,-0.3837
0.0,0.0,0,1.0,1.0,0,0,1.0,84005538,-0.4375,0.5238,-0.6262,1.8592
1.0,0.0,0,1.0,1.0,0,1,1.0,84005541,-0.6436,1.0526,-0.4656,0.4516
,0.0,0,1.0,0.0,1,0,1.0,84005548,-0.7711,-1.228,-0.9706,
0.0,0.0,0,1.0,1.0,0,1,1.0,84005550,-0.3397,-1.228,0.3557,-0.4712
0.0,0.0,0,1.0,1.0,0,1,0.0,84005552,0.0097,-1.228,0.3635,0.664
0.0,0.0,0,0.0,1.0,0,1,0.0,84005554,-0.9998,-0.267,0.3653,-1.1512
0.0,0.0,1,0.0,1.0,0,1,1.0,84005556,-2.8168,1.9894,1.5424,0.1628
1.0,0.0,1,0.0,1.0,0,1,0.0,84005557,-0.3485,-1.228,0.6834,0.1157
,0.0,0,0.0,,0,1,0.0,84005558,,,,
,0.0,0,0.0,1.0,0,0,1.0,84005559,-1.7734,1.7712,-0.1197,-1.5095
,0.0,0,1.0,1.0,0,1,1.0,84005560,-0.0536,1.1617,-0.228,0.3241
,0.0,0,1.0,1.0,0,0,1.0,84005561,0.3519,-1.228,0.7767,1.6617
,0.0,0,1.0,1.0,0,1,0.0,84005562,-0.3485,0.595,1.0817,1.8204
1.0,0.0,0,0.0,1.0,0,1,0.0,84005563,-0.6508,-0.1325,1.2262,-0.3649
1.0,1.0,0,0.0,1.0,0,0,1.0,84005565,-0.3261,-1.228,0.8275,-0.7891
0.0,0.0,0,1.0,1.0,0,1,0.0,84005567,-0.3261,0.3367,0.6099,-0.3192
,0.0,0,1.0,1.0,0,0,1.0,84005568,-0.3397,-0.4588,0.7657,-0.2505
1.0,0.0,0,1.0,1.0,0,1,1.0,84005571,-0.8336,-0.1325,-0.5883,-0.6988
0.0,0.0,0,1.0,1.0,0,0,1.0,84005574,-1.1289,-1.228,-0.4987,-0.9201
,0.0,0,1.0,1.0,0,1,0.0,84005575,-0.3128,1.0878,1.4193,-0.9068
1.0,0.0,0,1.0,1.0,0,1,0.0,84005578,-1.1623,0.263,0.5748,0.0802
,0.0,0,1.0,1.0,0,0,1.0,84005581,-0.3261,-0.1325,1.3073,0.0957
1.0,0.0,0,0.0,1.0,0,0,1.0,84005582,-0.47,-1.228,0.1577,0.1143
0.0,0.0,1,0.0,1.0,1,0,0.0,84005583,-0.6313,0.0626,-1.4791,0.2268
,0.0,1,0.0,1.0,0,1,0.0,84005585,-0.3397,0.5504,-0.2864,-0.0973
